,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou
96,2021.07.01,1df4a68ac20e3b748667817dfb842a5a,6,9,23,Курганинск,1,26,1160.0575,672.6125,44233.625
97,2021.07.01,d25ac826092ff6f7fe37efa61c441492,8,26,23,Курганинск,3,50,,,
98,2021.07.01,f49cff934457a699a5bae42933a79bef,6,46,23,Курганинск,2,30,1792.9976,1197.245,110126.78
99,2021.07.01,7f9c1431d7ab6128caa98560b83785e9,1,73,23,Курганинск,2,45,717.325,352.24002,2820.0427
100,2021.07.01,8c8e8070ccc48a13f31e10ee6ca89168,1,36,23,Курганинск,2,26,,,3.2156281
101,2021.07.01,721011037a55b146cc65a3e16460727f,1,26,23,Курганинск,2,48,560.35004,138.7225,134.47487
102,2021.07.01,64251197b257e28c95bbbc721b9c18a3,1,26,23,Курганинск,2,50,47.985,,
103,2021.07.01,03d00b8d6bcdf24041cae54d8f44e600,7,20,23,Курганинск,1,36,1764.91,952.64746,66461.45
104,2021.07.01,28017fbced5e09dc9755c6a800f7b675,1,7,23,Курганинск,2,59,276.955,98.840004,
105,2021.07.01,409726cf718e996454122e6e4c2e537f,1,2,23,Курганинск,2,45,8.5225,3.4825003,
106,2021.07.01,c90e5c409c3ed331313efe94fa52de18,8,15,23,Курганинск,1,40,1165.535,585.34,3.2156281
107,2021.07.01,344dca1f8dd50434985ef470886988cc,2,26,23,Курганинск,3,42,7.332501,,
108,2021.07.01,931514256a12a01159457c430e61aa91,6,9,23,Курганинск,2,46,121.24,57.1725,20252.438
109,2021.07.01,88ed2bfb25604c55d2aea28076066b2a,9,26,23,Курганинск,2,43,679.9975,368.2175,9349.736
110,2021.07.01,e03de76c44516b2160f1bb7c288267d6,1,7,23,Курганинск,2,28,,,
111,2021.07.01,bb54843636c1ed80856f64916c208a26,1,61,23,Курганинск,2,57,98.630005,13.5275,146.99692
112,2021.07.01,ca351ced993c745620ef4c1ab1e10785,5,7,23,Курганинск,2,27,657.4225,391.1425,46891.547
113,2021.07.01,e75ed61e2d67583334b19640a1edb5f4,1,29,23,Курганинск,2,59,122.832504,61.232502,
114,2021.07.01,3e3ab12812a532aad2d69a66366ee8f8,1,26,23,Курганинск,2,47,2643.62,1845.7424,
115,2021.07.01,cf36251a716ebb8fc9f01074f6b0696e,1,77,23,Курганинск,2,34,23.607502,11.532502,287.08478
