,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou
88,2021.07.01,15e333281364abd887911976966db4b4,8,78,33,Кольчугино,2,35,5.109999,,
89,2021.07.01,61423130976d86dcdc926c785f2bc819,1,77,33,Кольчугино,2,35,710.43,617.365,10855.99
90,2021.07.01,3c82b24bae86e2320232511d033bb58b,1,44,33,Кольчугино,2,41,410.2875,196.735,2008.2388
91,2021.07.01,3bb1b56ac963cf27633ad7614fa6d857,12,21,33,Кольчугино,2,49,245.35,111.439995,589.4571
92,2021.07.01,9ef213eb4437c45235e16b9b21e32026,18,77,33,Кольчугино,1,27,249.7775,142.4325,50241.242
93,2021.07.01,2be77977e858bb1c3031950254813151,6,77,33,Кольчугино,2,48,884.29254,259.8225,1177.3782
94,2021.07.01,8e4fc3cb5880123369dfc3a880e170d9,5,77,33,Кольчугино,2,39,547.22504,261.36252,9657.208
95,2021.07.01,250be3b82203efdb94f60c6bc673e385,2,77,33,Кольчугино,3,43,242.13,84.525,3501.951
96,2021.07.01,b305ede426c73cffb5d7fe240acfec30,1,77,33,Кольчугино,2,24,81.549995,25.515,41624.54
97,2021.07.01,27cdafd11b0a870cf272d18cb7e594c4,1,63,33,Кольчугино,2,35,358.80252,83.4225,3543.6475
98,2021.08.01,d22b96bd971165af9f57cf44de3b98fe,35,77,33,Кольчугино,2,36,892.535,589.19,7255.636
99,2021.08.01,0d28ad741b9aa6622166a275be475c7e,19,37,33,Кольчугино,1,34,13.107499,10.990001,3656.0886
100,2021.08.01,808a3125421914ae3a69f11eb66c1672,2,5,33,Кольчугино,1,46,58.345,17.0975,8686.916
101,2021.08.01,2b61c2a5f6b85fc461990683488e368c,3,67,33,Кольчугино,1,27,410.165,268.6425,10131.537
102,2021.07.01,7ac51f3e9e66b97651b45dc79ae00dcd,22,77,33,Кольчугино,1,37,768.39,425.82748,18397.797
103,2021.07.01,edebc1291308f6ac4e63870d09a1b8a0,15,77,33,Кольчугино,1,34,535.885,381.7625,4003.53
104,2021.07.01,f10ae4de42defe63b78cda28181df11b,8,77,33,Кольчугино,2,52,86.1,54.355,588.08203
105,2021.07.01,7d3cf19bb278bf6463373cea8f5111ad,1,77,33,Кольчугино,1,41,971.4425,601.5275,6253.75
106,2021.07.01,45464a35ffea12ca3115b3bde0489353,3,2,33,Кольчугино,1,24,947.135,592.865,9863.928
107,2021.07.01,3e70960868c101f3081f3020dfbc2e13,16,77,33,Кольчугино,3,0,31.92,13.772501,15681.523
108,2021.07.01,fb54d2a843366b345529be6831c33679,7,37,33,Кольчугино,2,25,17.255003,5.9325013,27220.234
109,2021.07.01,39156b8590a84501583009cd267d9abe,2,78,33,Кольчугино,1,36,832.40497,556.85,5549.003
110,2021.07.01,884198c6ba3a04d8edd239643928418e,28,77,33,Кольчугино,1,50,161.7525,96.915,46.906498
111,2021.08.01,acd85afed0e15eca09051d8fee15e4e7,1,37,33,Кольчугино,1,42,223.24748,143.01,4753.602
112,2021.07.01,f611cabbfc5d46173acd029b7cffce23,15,77,33,Кольчугино,1,40,3.57,3.57,24.319191
113,2021.07.01,886fd50fafc839041fd2a5ac1a916c28,5,60,33,Кольчугино,1,50,469.78748,91.0875,90.67837
114,2021.07.01,30b25d3511717dab8453b06745e1cb93,13,78,33,Кольчугино,3,51,77.630005,32.2175,434.09808
115,2021.07.01,c219c79b06ab075163342be052a49adf,33,37,33,Кольчугино,1,39,172.5325,124.862495,2280.4822
116,2021.07.01,d6dc73dfe1f48c79d41024fb571aecb6,15,77,33,Кольчугино,2,33,63.035,6.825,4505.642
117,2021.07.01,31aa9e3af81f90276e8b302ca09e2dc0,1,37,33,Кольчугино,1,22,234.18501,67.8825,29980.223
118,2021.08.01,cda2870b303396623d527bb55b2d8655,7,77,33,Кольчугино,1,46,772.58997,422.73,3253.5244
119,2021.08.01,be623e3a3760079d264042715770d8de,19,77,33,Кольчугино,1,43,389.6375,292.7925,2598.629
120,2021.07.01,fc235b8ca48d5e10177eb8162ec6be84,1,78,33,Кольчугино,1,51,448.035,257.42502,757.55554
121,2021.07.01,ac503af0242191a8add2a5d08fdb5061,19,77,33,Кольчугино,1,39,3.3075001,3.3075001,3085.0322
122,2021.07.01,48d274a47f78bc8ca84fc8a4560bdaa5,10,77,33,Кольчугино,1,33,1480.885,1453.06,37659.363
123,2021.07.01,72e4da87e35b5865a52a08746a3be470,2,77,33,Кольчугино,2,38,122.5,27.6675,39244.62
124,2021.07.01,139e65a33171f0400b157b7046fb8106,15,78,33,Кольчугино,2,47,202.4575,112.700005,119.36367
125,2021.07.01,c8f6bededc14df61f081d77cc41d7dc4,4,78,33,Кольчугино,1,45,68.932495,12.320001,3.387891
126,2021.07.01,5c1ec67ce9236c3f1042f6c54895827f,14,36,33,Кольчугино,2,57,807.9925,794.2725,3.1510258
127,2021.07.01,92220062541a7c14dd119dc464274a3c,6,73,33,Кольчугино,2,17,226.8875,111.615,88580.57
128,2021.07.01,ce5d5f4bc18aab609562289bf14f8e55,11,77,33,Кольчугино,2,22,539.9975,228.69,38197.785
129,2021.07.01,2527159031548003c656e9a494d04931,7,77,33,Кольчугино,2,60,209.475,60.235,4.5332522
130,2021.08.01,e4fb0bc12c02256c50ed79a51048844d,7,77,33,Кольчугино,2,34,1626.5725,854.7525,19272.143
131,2021.08.01,cdf5f461d81dbe9ae6f2cfe3c8a6b01b,2,77,33,Кольчугино,1,37,928.1475,679.175,31208.666
132,2021.07.01,f43bb2374058cc067a86d4b840103952,1,35,33,Кольчугино,2,29,202.0025,98.2625,60712.74
133,2021.07.01,fbddab460428c24cd010eb57c211021d,6,37,33,Кольчугино,1,34,38.8675,,
134,2021.07.01,e8f51153fa6750de1fa84c3839d294cc,12,77,33,Кольчугино,1,43,116.847496,89.46,68.21513
135,2021.07.01,a3fc13e641c2dcafefd9a6f8841d7ff2,8,77,33,Кольчугино,1,45,48.685,19.442501,2619.0312
136,2021.07.01,58f2662474c5c48f1e82ebbb1ac7d6c3,12,62,33,Кольчугино,1,53,926.59,430.7275,
137,2021.07.01,78b3fd08bff21ef0261c1062dfc7de54,5,77,33,Кольчугино,1,36,257.0925,153.2475,11803.201
138,2021.07.01,b5b1c2ee991c64630e9d64f08d60e4da,10,77,33,Кольчугино,3,0,13.2125,13.2125,80.16504
139,2021.07.01,9207de5c0406b871cb6846d19a1a5a2c,2,37,33,Кольчугино,2,43,773.78,388.78,4700.482
140,2021.07.01,978cf49b0a28a8c2e74714539b392e4a,9,77,33,Кольчугино,1,49,51.607502,9.029999,642.4093
